id,name,time,location,host,url
"309171589","Tech Networking Event by Startup Valley in NYC Manhattan","Wed, Sep 24 · 6:00 PM EDT","NYC","Wed, Sep 24 · 6:00 PM EDT","https://www.meetup.com/startup-valley/events/309171589/?recId=3e01806d-fc0c-4838-b5c0-02dd94c378db&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310911690","Casual Volleyball - North Jersey","Sat, Oct 4 · 1:00 PM EDT","NYC","Sat, Oct 4 · 1:00 PM EDT","https://www.meetup.com/north-jersey-bowling-soccer-volleyball/events/310911690/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310987399","NY Nix/Nixpkgs/NixOS Meetup","Tue, Sep 23 · 5:00 PM EDT","NYC","Tue, Sep 23 · 5:00 PM EDT","https://www.meetup.com/new-york-nix-users-group/events/310987399/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310769994","A Recipe for Impact: Building a Business That Changes Lives feat. Kerry Brodie","Tue, Sep 30 · 6:00 PM EDT","NYC","Tue, Sep 30 · 6:00 PM EDT","https://www.meetup.com/startup-grind-nyc/events/310769994/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310938393","Authentic Greek fare @ Village Taverna","Tue, Sep 23 · 6:30 PM EDT","NYC","Tue, Sep 23 · 6:30 PM EDT","https://www.meetup.com/manhattan-ethnic-foodies/events/310938393/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310860235","Board Game Night at Bryant Park","Every Tue","NYC","Every Tue • Sep 23 · 5:00 PM EDT","https://www.meetup.com/uptown-nyc-board-gamers/events/310860235/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310854273","10/2 - Platform Engineering and the VMO","Thu, Oct 2 · 12:00 PM EDT","NYC","Thu, Oct 2 · 12:00 PM EDT","https://www.meetup.com/dc-lean-agile/events/310854273/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311057685","Urban Athletics: Bike the NYC Bridges by Night","Sat, Sep 27 · 6:15 PM EDT","NYC","Sat, Sep 27 · 6:15 PM EDT","https://www.meetup.com/justnotalone/events/311057685/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311052449","Week 16: 2025 Finale!","Sat, Sep 20 · 4:00 PM EDT","NYC","Sat, Sep 20 · 4:00 PM EDT","https://www.meetup.com/central-park-saturday-afternoon-co-ed-softball/events/311052449/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310128103","WordPress & Networking: Connecting with Other Businesses","Tue, Sep 23 · 12:00 PM EDT","NYC","Tue, Sep 23 · 12:00 PM EDT","https://www.meetup.com/the-baltimore-wordpress-group/events/310128103/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310990772","AI & Apps NYC","Thu, Oct 2 · 6:00 PM EDT","NYC","Thu, Oct 2 · 6:00 PM EDT","https://www.meetup.com/couchbase-new-york/events/310990772/?recId=73daa03e-48fb-4657-bfd9-66cab0161ac0&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310746695","Queer Women Reading Whatever We Fancy: "All Fours" by Miranda July","Wed, Sep 24 · 7:30 PM EDT","NYC","Wed, Sep 24 · 7:30 PM EDT","https://www.meetup.com/meetup-group-biqedzyu/events/310746695/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310702847","Top-5 “Must Know” For Real Estate Buyers and Sellers (Panel Discussion)","Thu, Sep 25 · 7:00 PM EDT","NYC","Thu, Sep 25 · 7:00 PM EDT","https://www.meetup.com/real-estate-in-nj-and-beyond/events/310702847/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311085573","Sunday Boggle and Scrabble","Sun, Sep 21 · 2:00 PM EDT","NYC","Sun, Sep 21 · 2:00 PM EDT","https://www.meetup.com/nyc-bogglers-and-scrabblers/events/311085573/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310657065","An Intro to Soldering","Monthly","NYC","Monthly • Wed, Oct 1 · 7:00 PM EDT","https://www.meetup.com/hackmanhattan/events/310657065/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310842915","Cheers to Fall - Octoberfest Social","Sat, Sep 27 · 2:00 PM EDT","NYC","Sat, Sep 27 · 2:00 PM EDT","https://www.meetup.com/meetup-group-nyc-social/events/310842915/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310711782","September/October 2025 Book Club: Keeper of Lost Things","Sat, Oct 4 · 11:30 AM EDT","NYC","Sat, Oct 4 · 11:30 AM EDT","https://www.meetup.com/nyc-chill-no-themed-book-club/events/310711782/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310684541","English Speaking Practice (Now Daily!)","Every Sat","NYC","Every Sat • Sep 20 · 3:00 PM EDT","https://www.meetup.com/englishdaily/events/310684541/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310764527","WEDNESDAY In-person Crafting and Happy Hour","Monthly","NYC","Monthly • Wed, Sep 24 · 5:30 PM EDT","https://www.meetup.com/nyc-pints-n-purls/events/310764527/?recId=45caed60-cf7c-4fe5-b337-248d35c4605f&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310460139","Lets Dine NYC at STK","Fri, Oct 3 · 8:00 PM EDT","NYC","Fri, Oct 3 · 8:00 PM EDT","https://www.meetup.com/let-s-dine-nyc/events/310460139/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311086086","GUMBO Board Game / Tabletop Playtest Night","Thu, Sep 25 · 6:30 PM EDT","NYC","Thu, Sep 25 · 6:30 PM EDT","https://www.meetup.com/gumbo-collective/events/311086086/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310765335","[FILM MEETUP] S2C19 Screening + FINAL CHALLENGE Kickoff!","Sat, Oct 4 · 1:00 PM EDT","NYC","Sat, Oct 4 · 1:00 PM EDT","https://www.meetup.com/short-cuts/events/310765335/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310097956","Central Park Singles Stroll (AKA Date Walk) 20s, 30s, 40s","Sat, Sep 27 · 6:00 PM EDT","NYC","Sat, Sep 27 · 6:00 PM EDT","https://www.meetup.com/nyc-social/events/310097956/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311017149","Saturday Piano Meetup","Sat, Oct 11 · 4:00 PM EDT","NYC","Sat, Oct 11 · 4:00 PM EDT","https://www.meetup.com/meetup-group-rywoqvyv/events/311017149/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310600508","Beyond Code: Building Products That Matter","Tue, Sep 30 · 5:30 PM EDT","NYC","Tue, Sep 30 · 5:30 PM EDT","https://www.meetup.com/jersey-city-tech-meetup/events/310600508/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"299243461","Korean Tapas at Mokyo","Wed, Oct 8 · 6:30 PM EDT","NYC","Wed, Oct 8 · 6:30 PM EDT","https://www.meetup.com/dining-for-xennials/events/299243461/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310783030","Tabletop Tuesday","Every Tue","NYC","Every Tue • Sep 23 · 6:00 PM EDT","https://www.meetup.com/tabletop-tuesday/events/310783030/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310637117","Wednesday Night Gaming at THE UNCOMMONS","Every Wed","NYC","Every Wed • Sep 24 · 7:00 PM EDT","https://www.meetup.com/uptown-nyc-board-gamers/events/310637117/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310424263","Jersey City Waterfront Walk: Tech, Product & Founders Without Borders","Sat, Sep 27 · 10:00 AM EDT","NYC","Sat, Sep 27 · 10:00 AM EDT","https://www.meetup.com/meetup-group-mgqrannz/events/310424263/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"307865214","Octoberfest at Heidelberg Restaurant","Mon, Sep 22 · 6:30 PM EDT","NYC","Mon, Sep 22 · 6:30 PM EDT","https://www.meetup.com/dining-for-xennials/events/307865214/?recId=84582588-a7c4-428f-bbbf-d1a1038a99e5&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"308927763","Practice Solving Data Structures and Algorithms Problems","Thu, Sep 25 · 8:00 PM EDT","NYC","Thu, Sep 25 · 8:00 PM EDT","https://www.meetup.com/new-york-software-school/events/308927763/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310975218","AR Art Walk: Exploring the Intersection of Culture & Digital Art through AR","Sun, Sep 21 · 11:00 AM EDT","NYC","Sun, Sep 21 · 11:00 AM EDT","https://www.meetup.com/new-york-ar-ai-web3-digital-artists-meetup-group/events/310975218/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311038570","Blood on the Clocktower Jersey City Meetup","Sun, Sep 21 · 3:00 PM EDT","NYC","Sun, Sep 21 · 3:00 PM EDT","https://www.meetup.com/meetup-group-mlutqiwy/events/311038570/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310836269","Bookclub - "Anxious People"","Mon, Sep 22 · 6:45 PM EDT","NYC","Mon, Sep 22 · 6:45 PM EDT","https://www.meetup.com/social-striders-running-club/events/310836269/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310599325","Professional Machine Learning Engineer 6","Mon, Sep 29 · 7:00 PM EDT","NYC","Mon, Sep 29 · 7:00 PM EDT","https://www.meetup.com/bethesda-gdg/events/310599325/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311110416","MIDTOWN In-person Crafting and Happy Hour","Wed, Oct 15 · 5:30 PM EDT","NYC","Wed, Oct 15 · 5:30 PM EDT","https://www.meetup.com/nyc-pints-n-purls/events/311110416/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310783580","Soccer on Randall's Island!! Beginner and Intermediate (Field 44)","Sun, Sep 28 · 3:30 PM EDT","NYC","Sun, Sep 28 · 3:30 PM EDT","https://www.meetup.com/new-york-christian-sports-meetup/events/310783580/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310382932","A Gentle Guide to Linux","Monthly","NYC","Monthly • Sat, Sep 20 · 2:00 PM EDT","https://www.meetup.com/hackmanhattan/events/310382932/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310971620","Social Coworking Session @ Work Cafe Santander","Thu, Sep 25 · 10:00 AM EDT","NYC","Thu, Sep 25 · 10:00 AM EDT","https://www.meetup.com/new-york-coworking-friends/events/310971620/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310693569","Free workshop - Acting for Video Games - online","Sat, Sep 20 · 2:00 PM EDT","NYC","Sat, Sep 20 · 2:00 PM EDT","https://www.meetup.com/voice-acting-group/events/310693569/?recId=f89d28d6-b735-4643-b8c7-27dbf3d14a70&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311060754","Regional Spanish cuisine @ Tomiño Taberna Gallega","Tue, Sep 30 · 6:30 PM EDT","NYC","Tue, Sep 30 · 6:30 PM EDT","https://www.meetup.com/manhattan-ethnic-foodies/events/311060754/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310624612","NYC Mesh org meetup","Monthly","NYC","Monthly • Tue, Sep 23 · 7:00 PM EDT","https://www.meetup.com/nycmesh/events/310624612/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310696840","Google Cloud Vertex AI Masterclass: Effortlessly Build, Train & Deploy ML Models","Wed, Sep 24 · 12:00 PM EDT","NYC","Wed, Sep 24 · 12:00 PM EDT","https://www.meetup.com/data-ai-and-app-development-meetup/events/310696840/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310870249","Ghosts by Edith Wharton (NYRB Classics)","Wed, Oct 8 · 7:30 PM EDT","NYC","Wed, Oct 8 · 7:30 PM EDT","https://www.meetup.com/williamsburg-book-club/events/310870249/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311004760","In-Person Daytime Canasta - including lunch","Wed, Oct 8 · 12:00 PM EDT","NYC","Wed, Oct 8 · 12:00 PM EDT","https://www.meetup.com/manhattan-womens-social/events/311004760/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311108248","NO KINGS Nationwide Mass Protest - Bryant Park / 5th Avenue March, NYC","Sat, Oct 18 · 12:00 PM EDT","NYC","Sat, Oct 18 · 12:00 PM EDT","https://www.meetup.com/vegetarian-nyc/events/311108248/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310714673","AI and the Future of Work (CUNY GradCntr, FREE!)","Tue, Oct 7 · 6:30 PM EDT","NYC","Tue, Oct 7 · 6:30 PM EDT","https://www.meetup.com/cfinyc/events/310714673/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310833659","September 2025 Knit+Wine Night","Sun, Sep 28 · 5:00 PM EDT","NYC","Sun, Sep 28 · 5:00 PM EDT","https://www.meetup.com/knitandwinebklyn/events/310833659/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310911063","[Register on Luma] Business & Professionals Networking Event","Thu, Oct 2 · 5:00 PM EDT","NYC","Thu, Oct 2 · 5:00 PM EDT","https://www.meetup.com/nyc-professional-networking/events/310911063/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310913718","VISIT "THE ISLAND OF HOPE" - ELLIS ISLAND","Sat, Oct 4 · 11:00 AM EDT","NYC","Sat, Oct 4 · 11:00 AM EDT","https://www.meetup.com/out-about-in-the-city-and-having-fun/events/310913718/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310281005","Are You Dating Patterns or Possibilities?","Tue, Sep 23 · 7:30 PM EDT","NYC","Tue, Sep 23 · 7:30 PM EDT","https://www.meetup.com/soulmated/events/310281005/?recId=76b9b597-517e-4f83-b31d-838f5fc36fdb&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310842581","Free Outdoor Origami Classes with 34th Street Partnership","Every Mon","NYC","Every Mon • Sep 22 · 3:00 PM EDT","https://www.meetup.com/omgnyc/events/310842581/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311120383","Trip to a Golf Range","Sat, Oct 4 · 4:00 PM EDT","NYC","Sat, Oct 4 · 4:00 PM EDT","https://www.meetup.com/north-jersey-bowling-soccer-volleyball/events/311120383/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310741407","⚽️✨🌙@Chelsea Waterside 🥅Master League (Advanced football Session- INVITE ONLY)","Every Thu","NYC","Every Thu • Sep 25 · 8:10 PM EDT","https://www.meetup.com/new-york-pick-up-soccer-group/events/310741407/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311045492","Queensbridge Park Pickup Volleyball 🏐 On Saturday","Sat, Sep 20 · 2:30 PM EDT","NYC","Sat, Sep 20 · 2:30 PM EDT","https://www.meetup.com/lic-volleyball-group/events/311045492/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"308979352","Gnostic Mass & Lecture on Gospel of Thomas, September 27th 1:30 PM","Sat, Sep 27 · 1:30 PM EDT","NYC","Sat, Sep 27 · 1:30 PM EDT","https://www.meetup.com/gnostic-circle-of-mary-magdalene-new-york-city/events/308979352/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"311125099","Friday Lunch at Bocca di Bacco","Fri, Sep 26 · 12:15 PM EDT","NYC","Fri, Sep 26 · 12:15 PM EDT","https://www.meetup.com/dining-for-xennials/events/311125099/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310987331","NYC HealthTech Connect: Networking for Startups, Investors, Innovators","Tue, Oct 7 · 7:00 PM EDT","NYC","Tue, Oct 7 · 7:00 PM EDT","https://www.meetup.com/new-york-startup-pitch-and-networking/events/310987331/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310512885","Bushwick Open Studios (art, FREE!)","Sat, Sep 27 · 2:00 PM EDT","NYC","Sat, Sep 27 · 2:00 PM EDT","https://www.meetup.com/cfinyc/events/310512885/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310954227","Overcoming Social Anxiety to Become Confident in Yourself!","Mon, Sep 22 · 7:00 PM EDT","NYC","Mon, Sep 22 · 7:00 PM EDT","https://www.meetup.com/you-can-change-your-emotional-intelligence/events/310954227/?recId=8e605a23-9f8c-4d07-85ec-85897b79efaf&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310599711","Startup Pitch & Networking NYC Manhattan","Wed, Oct 8 · 6:00 PM EDT","NYC","Wed, Oct 8 · 6:00 PM EDT","https://www.meetup.com/startup-valley/events/310599711/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310811254","8AM Sunday Soccer 11v11 - $5 Brooklyn Pier 5 (TURF SHOES ONLY)","Every Sun","NYC","Every Sun • Sep 21 · 8:00 AM EDT","https://www.meetup.com/meetup-group-frxorxyv/events/310811254/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"308787521","FREE: Dinner and Board Games at Zeppelin Hall 🌭🎲🍻","Every Fri","NYC","Every Fri • Sep 26 · 6:00 PM EDT","https://www.meetup.com/meetup-group-mlutqiwy/events/308787521/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310798992","1:00pm Cadman Plaza 9v9 - Large goals, turf field.","Every Sat","NYC","Every Sat • Sep 20 · 1:00 PM EDT","https://www.meetup.com/soccermates/events/310798992/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"308647512","Authenticity in Action: How to Be Real Without Feeling Exposed","Mon, Oct 13 · 7:30 PM EDT","NYC","Mon, Oct 13 · 7:30 PM EDT","https://www.meetup.com/body-language-training-new-york/events/308647512/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-online&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310891147","Pitches and Pints: Happy Hour Demo Showcase - October","Thu, Oct 16 · 5:30 PM EDT","NYC","Thu, Oct 16 · 5:30 PM EDT","https://www.meetup.com/startup-grind-nyc/events/310891147/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310981562","Frankenstein by Mary Shelley","Tue, Oct 14 · 6:00 PM EDT","NYC","Tue, Oct 14 · 6:00 PM EDT","https://www.meetup.com/nycclassicsbookclub/events/310981562/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310769941","NYC Knitters: Madison Square Park","Sat, Sep 20 · 2:00 PM EDT","NYC","Sat, Sep 20 · 2:00 PM EDT","https://www.meetup.com/nyc-knitters/events/310769941/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"307107010","Book to be discussed: "Guapa" by Saleem Haddad","Tue, Oct 7 · 6:30 PM EDT","NYC","Tue, Oct 7 · 6:30 PM EDT","https://www.meetup.com/nyc-gay-guys-book-club/events/307107010/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310911771","6pm Williamsburg BIP{ Friday soccer w/ Large goals)","Every Fri","NYC","Every Fri • Sep 26 · 6:00 PM EDT","https://www.meetup.com/soccermates/events/310911771/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
"310879011","5:30pm Wednesday 8v8 @ Cadman Park- Large Goals","Every Wed","NYC","Every Wed • Sep 24 · 5:30 PM EDT","https://www.meetup.com/soccermates/events/310879011/?recId=99e5c2bf-bb29-4189-b6e8-ebf45eed8810&recSource=ml-popular-events-nearby-offline&searchId=6f1eba82-0a93-4f98-af71-4793645e2159&eventOrigin=find_page%24all"
