id,name,time,host,venue,address,cleaned_url,image_url,map_url,tags
"310989566","Turn Your Vision Into Reality - Transform Your Life","Tue, Sep 30 · 11:00 AM EDT","Tue, Sep 30 · 11:00 AM EDT","undefined","undefined","https://www.meetup.com/the-becoming-project-unlock/events/310989566/","https://secure.meetupstatic.com/photos/event/7/e/4/0/highres_530132320.webp?w=3840","Map link not found","Achieving Goals | Motivation & Success | Self-Empowerment | Transformation | Coaching the Mind"
"311021088","Google NY Site Reliability Engineering (SRE) Tech Talks, 23 Sep 2025","Tue, Sep 23 · 6:30 PM EDT","Tue, Sep 23 · 6:30 PM EDT","undefined","undefined","https://www.meetup.com/new-york-site-reliability-engineering-tech-talks/events/311021088/","https://secure.meetupstatic.com/photos/event/7/1/6/highres_523201814.webp?w=3840","Map link not found","Events in New York, NY | Software Engineering | DevOps | Tech Talks | Site Reliability Engineering (SRE)"
"310701012","NY AI Engineers: Oct Tech Talk w/ OpenRouter Presenting","Wed, Oct 15 · 6:30 PM EDT","Wed, Oct 15 · 6:30 PM EDT","undefined","undefined","https://www.meetup.com/new-york-ai-engineers/events/310701012/","https://secure.meetupstatic.com/photos/event/8/3/5/8/highres_529833624.webp?w=3840","Map link not found","Events in New York, NY | AI Algorithms | Machine Learning | New Technology | Software Development | Technology Startups"
"306276835","Hoboken Social Mixer 🍻 and Shmoozing 👨🏾‍🤝‍👨🏽💬👩🏿‍🤝‍👩🏾","Wed, Sep 24 · 6:00 PM EDT","Wed, Sep 24 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/meetup-group-mlutqiwy/events/306276835/","https://secure.meetupstatic.com/photos/event/a/0/3/5/highres_526361013.webp?w=3840","Map link not found","Events in Manhattan , NY | Social Drinking | Eating & Drinking | Fun Times | New In Town | Social"
"306214890","AI/ML Conversations Meetup: TBD","Monthly","Monthly • Tue, Oct 7 · 5:30 PM EDT","undefined","undefined","https://www.meetup.com/new-york-ai-ml-conversations/events/306214890/","https://secure.meetupstatic.com/photos/event/b/1/4/c/highres_523065388.webp?w=3840","Map link not found","Events in New York, NY | Artificial Intelligence | Machine Learning | Data Science | Technology Startups | Financial Engineering"
"310852192","Machine Learning and Sorting","Mon, Sep 29 · 7:00 PM EDT","Mon, Sep 29 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-machine-learning-meetup-group/events/310852192/","https://secure.meetupstatic.com/photos/event/c/1/highres_523020193.webp?w=3840","Map link not found","Events in New York City, NY | Artificial Intelligence | Deep Learning | Machine Learning | Data Science | Computer Programming"
"311061267","NYC++: Sep 25 2025 at Incredibuild, ft., Amir Kirsh","Thu, Sep 25 · 6:00 PM EDT","Thu, Sep 25 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-c-c-meetup-group/events/311061267/","https://secure.meetupstatic.com/photos/event/d/9/2/0/highres_515515584.jpeg?w=3840","Map link not found","Events in New York, NY"
"310760842","Boardgames & Cookies","Sat, Sep 20 · 3:00 PM EDT","Sat, Sep 20 · 3:00 PM EDT","undefined","undefined","https://www.meetup.com/socially-awkward-but-im-trying/events/310760842/","https://secure.meetupstatic.com/photos/event/c/6/8/c/highres_524690828.webp?w=3840","Map link not found","Events in New York, NY | Board Games | Introverts Meeting Friends | Shyness | Social"
"310960673","NYC Code and Coffee 78 at Pursuit - LIC, Queens","Sun, Sep 21 · 2:00 PM EDT","Sun, Sep 21 · 2:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-code-coffee/events/310960673/","https://secure.meetupstatic.com/photos/event/1/9/d/3/highres_530106611.webp?w=3840","Map link not found","Events in Queens County, NY | Web Design | JavaScript | Software Engineering | Web Development | Technology"
"308647199","The Mirror Doesn’t Lie: A Self-Love Body Language Workshop","Mon, Oct 6 · 7:30 PM EDT","Mon, Oct 6 · 7:30 PM EDT","undefined","undefined","https://www.meetup.com/body-language-training-new-york/events/308647199/","https://secure.meetupstatic.com/photos/event/5/2/e/4/highres_528741220.webp?w=3840","Map link not found","Love & Happiness | Self-Help & Self-Improvement | Self-Development Tools | Self-Love & Self-Acceptance | Body Language"
"309224598","Sketch at the Museum of the City of NY!","Sat, Sep 27 · 11:00 AM EDT","Sat, Sep 27 · 11:00 AM EDT","undefined","undefined","https://www.meetup.com/sketching/events/309224598/","https://secure.meetupstatic.com/photos/event/c/d/3/4/highres_529012532.webp?w=3840","Map link not found","Events in New York, NY | Artists | Drawing | Sketching | Museum | Landscape Painting"
"310731130","*In Person* Practice and improve your public speaking skills!","Tue, Sep 23 · 6:45 PM EDT","Tue, Sep 23 · 6:45 PM EDT","undefined","undefined","https://www.meetup.com/greenspeakers/events/310731130/","https://secure.meetupstatic.com/photos/event/a/2/b/8/highres_466961656.webp?w=3840","Map link not found","Events in New York, NY | Communication | Professional Development | Public Speaking | Toastmasters | Self-Help & Self-Improvement"
"311006867","Rust NYC: Rust/Python Interop & DB Design","Wed, Sep 24 · 6:30 PM EDT","Wed, Sep 24 · 6:30 PM EDT","undefined","undefined","https://www.meetup.com/rust-nyc/events/311006867/","https://secure.meetupstatic.com/photos/event/a/9/f/7/highres_528763511.webp?w=3840","Map link not found","Events in New York City, NY | Functional Programming | Programming Languages | Computer Programming | Open Source | Software Development"
"305645627","Anthony's Nose to Fort Hill Park Free Hike","Sun, Oct 5 · 8:15 AM EDT","Sun, Oct 5 · 8:15 AM EDT","undefined","undefined","https://www.meetup.com/neverwinter-free-hiking-and-cycling/events/305645627/","https://secure.meetupstatic.com/photos/event/6/9/8/4/highres_525747012.webp?w=3840","Map link not found","Events in New York, NY | Hiking | Wilderness Hiking | Natural Environment | Outdoors | Singles"
"310881735","From Demos to Durable AI: A Fireside Chat with Arize’s Aman Khan","Mon, Sep 29 · 6:00 PM EDT","Mon, Sep 29 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/ny-product/events/310881735/","https://secure.meetupstatic.com/photos/event/9/d/7/5/highres_530020309.webp?w=3840","Map link not found","Events in New York, NY | AI Algorithms | Artificial Intelligence | Product Management | Software Product Management | Technology Startups"
"310954336","Ancient Philosophy Club — Plato's Republic Book I","Mon, Sep 22 · 7:00 PM EDT","Mon, Sep 22 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-philosophy-club/events/310954336/","https://secure.meetupstatic.com/photos/event/3/8/4/3/highres_529934403.webp?w=3840","Map link not found","Events in New York, NY | Book Club | Intellectual Discussions | Intellectual Curiosity | Philosophy | Ancient Philosophy"
"311088798","New Friends & Great Food Walking Tour!","Sat, Sep 20 · 3:00 PM EDT","Sat, Sep 20 · 3:00 PM EDT","undefined","undefined","https://www.meetup.com/nyc-speedfriending/events/311088798/","https://secure.meetupstatic.com/photos/event/6/6/e/7/highres_530246343.webp?w=3840","Map link not found","Events in New York, NY | Foodie | Friendships | Make New Friends | Social | Walking"
"311004778","NY Professionals Happy Hour","Thu, Sep 25 · 7:00 PM EDT","Thu, Sep 25 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/ny-young-professionals/events/311004778/","https://secure.meetupstatic.com/photos/event/b/0/5/8/highres_530145144.webp?w=3840","Map link not found","Events in New York City, NY | Happy Hour | New In Town | Women's Networking | Single Professionals | Singles"
"310525767","[Location Changed] Discussion: Boundaries","Every two weeks on Tue","Every two weeks on Tue • Sep 30 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-conversations/events/310525767/","https://secure.meetupstatic.com/photos/event/e/7/4/highres_518343700.webp?w=3840","Map link not found","Events in New York City, NY"
"310526900","📅September👔 MONDAY After Work Networking Social👔NYC CONNECTS Social!🗽🔌","Mon, Sep 22 · 6:00 PM EDT","Mon, Sep 22 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/nycconnects-social/events/310526900/","https://secure.meetupstatic.com/photos/event/1/e/c/3/highres_528667875.webp?w=3840","Map link not found","Events in New York, NY | Entrepreneurship | Women's Social | Game Night | New In Town | Professional Networking"
"311087101","Ladies Meet New Friends Coffee Hangout","Sat, Sep 20 · 1:00 PM EDT","Sat, Sep 20 · 1:00 PM EDT","undefined","undefined","https://www.meetup.com/nyc-speedfriending/events/311087101/","https://secure.meetupstatic.com/photos/event/1/9/4/8/highres_529746472.webp?w=3840","Map link not found","Events in New York, NE | Make New Friends | Women's Social | New In Town | Social | Women Only"
"310892271","Thursday Night - Live In Person Trading. All levels welcome-Pizza served- zoom*","Thu, Sep 25 · 6:00 PM EDT","Thu, Sep 25 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/day-traders-of-new-york-beginners-and-intermediate-levels/events/310892271/","https://secure.meetupstatic.com/photos/event/7/0/6/d/highres_523468781.webp?w=3840","Map link not found","Events in New york , NY"
"310492380","NYC Professionals Happy Hour","Every two weeks on Tue","Every two weeks on Tue • Sep 23 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/citysocialhappyhour/events/310492380/","https://secure.meetupstatic.com/photos/event/4/4/1/6/highres_529277430.webp?w=3840","Map link not found","Events in TBD, NY"
"309926427","Boardgames at Clinton Hall in Midtown East! New players welcome!","Every two weeks on Wed","Every two weeks on Wed • Sep 24 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/boardgame-icebreakers/events/309926427/","https://secure.meetupstatic.com/photos/event/9/4/8/1/highres_518438017.webp?w=3840","Map link not found","Events in new york, NY"
"307879785","Dover Stone Church and Nellie Hill Preserve","Sun, Sep 21 · 6:45 AM EDT","Sun, Sep 21 · 6:45 AM EDT","undefined","undefined","https://www.meetup.com/neverwinter-free-hiking-and-cycling/events/307879785/","https://secure.meetupstatic.com/photos/event/e/5/f/1/highres_527998865.webp?w=3840","Map link not found","Events in New York, NE | Hiking | Wilderness Hiking | Free Events | Outdoor Adventures | Singles"
"311004806","Make friends over pub and grub!","Thu, Sep 25 · 7:00 PM EDT","Thu, Sep 25 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/ny-pub-and-grub/events/311004806/","https://secure.meetupstatic.com/photos/event/b/0/a/6/highres_530145222.webp?w=3840","Map link not found","Events in New York City, NY | Wine Tasting | Dining Out | Social Networking | New In Town | Nightlife"
